OriginAirportID,DestAirportID,num_flights,origin_city,origin_state,origin_name,dest_city,dest_state,dest_name,origin_IATA,origin_airport,origin_country,origin_latitude,origin_longitude,dest_IATA,dest_airport,dest_country,dest_latitude,dest_longitude
13871,12892,1,Omaha,NE,Eppley Airfield,Los Angeles,CA,Los Angeles International,OMA,Eppley Airfield,USA,41.30251861,-95.89417306,LAX,Los Angeles International,USA,33.94253611,-118.4080744
14057,12892,2123,Portland,OR,Portland International,Los Angeles,CA,Los Angeles International,PDX,Portland Intl,USA,45.58872222,-122.5975,LAX,Los Angeles International,USA,33.94253611,-118.4080744
14100,12892,1617,Philadelphia,PA,Philadelphia International,Los Angeles,CA,Los Angeles International,PHL,Philadelphia Intl,USA,39.87195278,-75.24114083,LAX,Los Angeles International,USA,33.94253611,-118.4080744
14107,12892,5546,Phoenix,AZ,Phoenix Sky Harbor International,Los Angeles,CA,Los Angeles International,PHX,Phoenix Sky Harbor International,USA,33.43416667,-112.0080556,LAX,Los Angeles International,USA,33.94253611,-118.4080744
14122,12892,247,Pittsburgh,PA,Pittsburgh International,Los Angeles,CA,Los Angeles International,PIT,Pittsburgh International,USA,40.49146583,-80.23287083,LAX,Los Angeles International,USA,33.94253611,-118.4080744
14570,12892,1591,Reno,NV,Reno/Tahoe International,Los Angeles,CA,Los Angeles International,RNO,Reno Tahoe International,USA,39.49857611,-119.7680647,LAX,Los Angeles International,USA,33.94253611,-118.4080744
14679,12892,5460,San Diego,CA,San Diego International,Los Angeles,CA,Los Angeles International,SAN,San Diego International-Lindbergh ,USA,32.73355611,-117.1896567,LAX,Los Angeles International,USA,33.94253611,-118.4080744
14683,12892,994,San Antonio,TX,San Antonio International,Los Angeles,CA,Los Angeles International,SAT,San Antonio International,USA,29.53369444,-98.46977778,LAX,Los Angeles International,USA,33.94253611,-118.4080744
14747,12892,4516,Seattle,WA,Seattle/Tacoma International,Los Angeles,CA,Los Angeles International,SEA,Seattle-Tacoma Intl,USA,47.44898194,-122.3093131,LAX,Los Angeles International,USA,33.94253611,-118.4080744
14771,12892,9643,San Francisco,CA,San Francisco International,Los Angeles,CA,Los Angeles International,SFO,San Francisco International,USA,37.61900194,-122.3748433,LAX,Los Angeles International,USA,33.94253611,-118.4080744
14831,12892,4877,San Jose,CA,Norman Y. Mineta San Jose International,Los Angeles,CA,Los Angeles International,SJC,San Jose International,USA,37.36186194,-121.9290089,LAX,Los Angeles International,USA,33.94253611,-118.4080744
14869,12892,3053,Salt Lake City,UT,Salt Lake City International,Los Angeles,CA,Los Angeles International,SLC,Salt Lake City Intl,USA,40.78838778,-111.9777731,LAX,Los Angeles International,USA,33.94253611,-118.4080744
14893,12892,3900,Sacramento,CA,Sacramento International,Los Angeles,CA,Los Angeles International,SMF,Sacramento International,USA,38.69542167,-121.5907669,LAX,Los Angeles International,USA,33.94253611,-118.4080744
15304,12892,197,Tampa,FL,Tampa International,Los Angeles,CA,Los Angeles International,TPA,Tampa International ,USA,27.97547222,-82.53325,LAX,Los Angeles International,USA,33.94253611,-118.4080744
15376,12892,1943,Tucson,AZ,Tucson International,Los Angeles,CA,Los Angeles International,TUS,Tucson International,USA,32.11608333,-110.9410278,LAX,Los Angeles International,USA,33.94253611,-118.4080744
10140,13198,214,Albuquerque,NM,Albuquerque International Sunport,Kansas City,MO,Kansas City International,ABQ,Albuquerque International,USA,35.04022222,-106.6091944,MCI,Kansas City International,USA,39.29760528,-94.71390556
10397,13198,2307,Atlanta,GA,Hartsfield-Jackson Atlanta International,Kansas City,MO,Kansas City International,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,MCI,Kansas City International,USA,39.29760528,-94.71390556
10693,13198,768,Nashville,TN,Nashville International,Kansas City,MO,Kansas City International,BNA,Nashville International,USA,36.12447667,-86.67818222,MCI,Kansas City International,USA,39.29760528,-94.71390556
10721,13198,377,Boston,MA,Logan International,Kansas City,MO,Kansas City International,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,MCI,Kansas City International,USA,39.29760528,-94.71390556
10821,13198,608,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Kansas City,MO,Kansas City International,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,MCI,Kansas City International,USA,39.29760528,-94.71390556
11042,13198,548,Cleveland,OH,Cleveland-Hopkins International,Kansas City,MO,Kansas City International,CLE,Cleveland-Hopkins Intl,USA,41.41089417,-81.84939667,MCI,Kansas City International,USA,39.29760528,-94.71390556
11057,13198,983,Charlotte,NC,Charlotte Douglas International,Kansas City,MO,Kansas City International,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,MCI,Kansas City International,USA,39.29760528,-94.71390556
11259,13198,1780,Dallas,TX,Dallas Love Field,Kansas City,MO,Kansas City International,DAL,Dallas Love ,USA,32.84711389,-96.85177222,MCI,Kansas City International,USA,39.29760528,-94.71390556
11292,13198,2037,Denver,CO,Denver International,Kansas City,MO,Kansas City International,DEN,Denver Intl,USA,39.85840806,-104.6670019,MCI,Kansas City International,USA,39.29760528,-94.71390556
11433,13198,672,Detroit,MI,Detroit Metro Wayne County,Kansas City,MO,Kansas City International,DTW,Detroit Metropolitan-Wayne County,USA,42.21205889,-83.34883583,MCI,Kansas City International,USA,39.29760528,-94.71390556
11618,13198,805,Newark,NJ,Newark Liberty International,Kansas City,MO,Kansas City International,EWR,Newark Intl,USA,40.69249722,-74.16866056,MCI,Kansas City International,USA,39.29760528,-94.71390556
12191,13198,372,Houston,TX,William P Hobby,Kansas City,MO,Kansas City International,HOU,William P X,USA,29.64541861,-95.27888889,MCI,Kansas City International,USA,39.29760528,-94.71390556
12191,13198,372,Houston,TX,William P Hobby,Kansas City,MO,Kansas City International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,MCI,Kansas City International,USA,39.29760528,-94.71390556
12266,13198,1456,Houston,TX,George Bush Intercontinental/Houston,Kansas City,MO,Kansas City International,HOU,William P X,USA,29.64541861,-95.27888889,MCI,Kansas City International,USA,39.29760528,-94.71390556
12266,13198,1456,Houston,TX,George Bush Intercontinental/Houston,Kansas City,MO,Kansas City International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,MCI,Kansas City International,USA,39.29760528,-94.71390556
12339,13198,396,Indianapolis,IN,Indianapolis International,Kansas City,MO,Kansas City International,IND,Indianapolis International,USA,39.71732917,-86.29438417,MCI,Kansas City International,USA,39.29760528,-94.71390556
12478,13198,214,New York,NY,John F. Kennedy International,Kansas City,MO,Kansas City International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,MCI,Kansas City International,USA,39.29760528,-94.71390556
12478,13198,214,New York,NY,John F. Kennedy International,Kansas City,MO,Kansas City International,LGA,LaGuardia,USA,40.77724306,-73.87260917,MCI,Kansas City International,USA,39.29760528,-94.71390556
12953,13198,261,New York,NY,LaGuardia,Kansas City,MO,Kansas City International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,MCI,Kansas City International,USA,39.29760528,-94.71390556
12953,13198,261,New York,NY,LaGuardia,Kansas City,MO,Kansas City International,LGA,LaGuardia,USA,40.77724306,-73.87260917,MCI,Kansas City International,USA,39.29760528,-94.71390556
12889,13198,823,Las Vegas,NV,McCarran International,Kansas City,MO,Kansas City International,LAS,McCarran International,USA,36.08036111,-115.1523333,MCI,Kansas City International,USA,39.29760528,-94.71390556
12892,13198,718,Los Angeles,CA,Los Angeles International,Kansas City,MO,Kansas City International,LAX,Los Angeles International,USA,33.94253611,-118.4080744,MCI,Kansas City International,USA,39.29760528,-94.71390556
13204,13198,564,Orlando,FL,Orlando International,Kansas City,MO,Kansas City International,MCO,Orlando International,USA,28.42888889,-81.31602778,MCI,Kansas City International,USA,39.29760528,-94.71390556
13232,13198,1919,Chicago,IL,Chicago Midway International,Kansas City,MO,Kansas City International,MDW,Chicago Midway,USA,41.7859825,-87.75242444,MCI,Kansas City International,USA,39.29760528,-94.71390556
13232,13198,1919,Chicago,IL,Chicago Midway International,Kansas City,MO,Kansas City International,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,MCI,Kansas City International,USA,39.29760528,-94.71390556
13930,13198,2893,Chicago,IL,Chicago O'Hare International,Kansas City,MO,Kansas City International,MDW,Chicago Midway,USA,41.7859825,-87.75242444,MCI,Kansas City International,USA,39.29760528,-94.71390556
13930,13198,2893,Chicago,IL,Chicago O'Hare International,Kansas City,MO,Kansas City International,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,MCI,Kansas City International,USA,39.29760528,-94.71390556
13244,13198,298,Memphis,TN,Memphis International,Kansas City,MO,Kansas City International,MEM,Memphis International,USA,35.04241667,-89.97666667,MCI,Kansas City International,USA,39.29760528,-94.71390556
13342,13198,400,Milwaukee,WI,General Mitchell International,Kansas City,MO,Kansas City International,MKE,General Mitchell International,USA,42.94722222,-87.89658333,MCI,Kansas City International,USA,39.29760528,-94.71390556
13487,13198,1291,Minneapolis,MN,Minneapolis-St Paul International,Kansas City,MO,Kansas City International,MSP,Minneapolis-St Paul Intl,USA,44.88054694,-93.2169225,MCI,Kansas City International,USA,39.29760528,-94.71390556
13495,13198,212,New Orleans,LA,Louis Armstrong New Orleans International,Kansas City,MO,Kansas City International,MSY,New Orleans International ,USA,29.99338889,-90.25802778,MCI,Kansas City International,USA,39.29760528,-94.71390556
13796,13198,194,Oakland,CA,Metropolitan Oakland International,Kansas City,MO,Kansas City International,OAK,Metropolitan Oakland International,USA,37.72129083,-122.2207167,MCI,Kansas City International,USA,39.29760528,-94.71390556
13851,13198,243,Oklahoma City,OK,Will Rogers World,Kansas City,MO,Kansas City International,OKC,Will Rogers World,USA,35.39308833,-97.60073389,MCI,Kansas City International,USA,39.29760528,-94.71390556
14057,13198,210,Portland,OR,Portland International,Kansas City,MO,Kansas City International,PDX,Portland Intl,USA,45.58872222,-122.5975,MCI,Kansas City International,USA,39.29760528,-94.71390556
14107,13198,1323,Phoenix,AZ,Phoenix Sky Harbor International,Kansas City,MO,Kansas City International,PHX,Phoenix Sky Harbor International,USA,33.43416667,-112.0080556,MCI,Kansas City International,USA,39.29760528,-94.71390556
14679,13198,334,San Diego,CA,San Diego International,Kansas City,MO,Kansas City International,SAN,San Diego International-Lindbergh ,USA,32.73355611,-117.1896567,MCI,Kansas City International,USA,39.29760528,-94.71390556
14747,13198,366,Seattle,WA,Seattle/Tacoma International,Kansas City,MO,Kansas City International,SEA,Seattle-Tacoma Intl,USA,47.44898194,-122.3093131,MCI,Kansas City International,USA,39.29760528,-94.71390556
14771,13198,462,San Francisco,CA,San Francisco International,Kansas City,MO,Kansas City International,SFO,San Francisco International,USA,37.61900194,-122.3748433,MCI,Kansas City International,USA,39.29760528,-94.71390556
14869,13198,494,Salt Lake City,UT,Salt Lake City International,Kansas City,MO,Kansas City International,SLC,Salt Lake City Intl,USA,40.78838778,-111.9777731,MCI,Kansas City International,USA,39.29760528,-94.71390556
15304,13198,345,Tampa,FL,Tampa International,Kansas City,MO,Kansas City International,TPA,Tampa International ,USA,27.97547222,-82.53325,MCI,Kansas City International,USA,39.29760528,-94.71390556
10140,13204,129,Albuquerque,NM,Albuquerque International Sunport,Orlando,FL,Orlando International,ABQ,Albuquerque International,USA,35.04022222,-106.6091944,MCO,Orlando International,USA,28.42888889,-81.31602778
10397,13204,5173,Atlanta,GA,Hartsfield-Jackson Atlanta International,Orlando,FL,Orlando International,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,MCO,Orlando International,USA,28.42888889,-81.31602778
10423,13204,580,Austin,TX,Austin - Bergstrom International,Orlando,FL,Orlando International,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194,MCO,Orlando International,USA,28.42888889,-81.31602778
10693,13204,872,Nashville,TN,Nashville International,Orlando,FL,Orlando International,BNA,Nashville International,USA,36.12447667,-86.67818222,MCO,Orlando International,USA,28.42888889,-81.31602778
10721,13204,1999,Boston,MA,Logan International,Orlando,FL,Orlando International,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,MCO,Orlando International,USA,28.42888889,-81.31602778
10792,13204,1041,Buffalo,NY,Buffalo Niagara International,Orlando,FL,Orlando International,BUF,Buffalo Niagara Intl,USA,42.94052472,-78.73216667,MCO,Orlando International,USA,28.42888889,-81.31602778
10821,13204,2096,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Orlando,FL,Orlando International,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,MCO,Orlando International,USA,28.42888889,-81.31602778
11042,13204,425,Cleveland,OH,Cleveland-Hopkins International,Orlando,FL,Orlando International,CLE,Cleveland-Hopkins Intl,USA,41.41089417,-81.84939667,MCO,Orlando International,USA,28.42888889,-81.31602778
11057,13204,2116,Charlotte,NC,Charlotte Douglas International,Orlando,FL,Orlando International,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,MCO,Orlando International,USA,28.42888889,-81.31602778
11066,13204,653,Columbus,OH,Port Columbus International,Orlando,FL,Orlando International,CMH,Port Columbus Intl,USA,39.99798528,-82.89188278,MCO,Orlando International,USA,28.42888889,-81.31602778
11292,13204,1723,Denver,CO,Denver International,Orlando,FL,Orlando International,DEN,Denver Intl,USA,39.85840806,-104.6670019,MCO,Orlando International,USA,28.42888889,-81.31602778
11433,13204,1522,Detroit,MI,Detroit Metro Wayne County,Orlando,FL,Orlando International,DTW,Detroit Metropolitan-Wayne County,USA,42.21205889,-83.34883583,MCO,Orlando International,USA,28.42888889,-81.31602778
11618,13204,2764,Newark,NJ,Newark Liberty International,Orlando,FL,Orlando International,EWR,Newark Intl,USA,40.69249722,-74.16866056,MCO,Orlando International,USA,28.42888889,-81.31602778
12191,13204,915,Houston,TX,William P Hobby,Orlando,FL,Orlando International,HOU,William P X,USA,29.64541861,-95.27888889,MCO,Orlando International,USA,28.42888889,-81.31602778
12191,13204,915,Houston,TX,William P Hobby,Orlando,FL,Orlando International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,MCO,Orlando International,USA,28.42888889,-81.31602778
12266,13204,1329,Houston,TX,George Bush Intercontinental/Houston,Orlando,FL,Orlando International,HOU,William P X,USA,29.64541861,-95.27888889,MCO,Orlando International,USA,28.42888889,-81.31602778
12266,13204,1329,Houston,TX,George Bush Intercontinental/Houston,Orlando,FL,Orlando International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,MCO,Orlando International,USA,28.42888889,-81.31602778
12339,13204,838,Indianapolis,IN,Indianapolis International,Orlando,FL,Orlando International,IND,Indianapolis International,USA,39.71732917,-86.29438417,MCO,Orlando International,USA,28.42888889,-81.31602778
12478,13204,3181,New York,NY,John F. Kennedy International,Orlando,FL,Orlando International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,MCO,Orlando International,USA,28.42888889,-81.31602778
12478,13204,3181,New York,NY,John F. Kennedy International,Orlando,FL,Orlando International,LGA,LaGuardia,USA,40.77724306,-73.87260917,MCO,Orlando International,USA,28.42888889,-81.31602778
12953,13204,2175,New York,NY,LaGuardia,Orlando,FL,Orlando International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,MCO,Orlando International,USA,28.42888889,-81.31602778
12953,13204,2175,New York,NY,LaGuardia,Orlando,FL,Orlando International,LGA,LaGuardia,USA,40.77724306,-73.87260917,MCO,Orlando International,USA,28.42888889,-81.31602778
12889,13204,517,Las Vegas,NV,McCarran International,Orlando,FL,Orlando International,LAS,McCarran International,USA,36.08036111,-115.1523333,MCO,Orlando International,USA,28.42888889,-81.31602778
12892,13204,1293,Los Angeles,CA,Los Angeles International,Orlando,FL,Orlando International,LAX,Los Angeles International,USA,33.94253611,-118.4080744,MCO,Orlando International,USA,28.42888889,-81.31602778
13198,13204,566,Kansas City,MO,Kansas City International,Orlando,FL,Orlando International,MCI,Kansas City International,USA,39.29760528,-94.71390556,MCO,Orlando International,USA,28.42888889,-81.31602778
13232,13204,1751,Chicago,IL,Chicago Midway International,Orlando,FL,Orlando International,MDW,Chicago Midway,USA,41.7859825,-87.75242444,MCO,Orlando International,USA,28.42888889,-81.31602778
13232,13204,1751,Chicago,IL,Chicago Midway International,Orlando,FL,Orlando International,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,MCO,Orlando International,USA,28.42888889,-81.31602778
13930,13204,1879,Chicago,IL,Chicago O'Hare International,Orlando,FL,Orlando International,MDW,Chicago Midway,USA,41.7859825,-87.75242444,MCO,Orlando International,USA,28.42888889,-81.31602778
13930,13204,1879,Chicago,IL,Chicago O'Hare International,Orlando,FL,Orlando International,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,MCO,Orlando International,USA,28.42888889,-81.31602778
13244,13204,486,Memphis,TN,Memphis International,Orlando,FL,Orlando International,MEM,Memphis International,USA,35.04241667,-89.97666667,MCO,Orlando International,USA,28.42888889,-81.31602778
13303,13204,1873,Miami,FL,Miami International,Orlando,FL,Orlando International,MIA,Miami International,USA,25.79325,-80.29055556,MCO,Orlando International,USA,28.42888889,-81.31602778
13342,13204,793,Milwaukee,WI,General Mitchell International,Orlando,FL,Orlando International,MKE,General Mitchell International,USA,42.94722222,-87.89658333,MCO,Orlando International,USA,28.42888889,-81.31602778
13487,13204,944,Minneapolis,MN,Minneapolis-St Paul International,Orlando,FL,Orlando International,MSP,Minneapolis-St Paul Intl,USA,44.88054694,-93.2169225,MCO,Orlando International,USA,28.42888889,-81.31602778
13495,13204,931,New Orleans,LA,Louis Armstrong New Orleans International,Orlando,FL,Orlando International,MSY,New Orleans International ,USA,29.99338889,-90.25802778,MCO,Orlando International,USA,28.42888889,-81.31602778
13851,13204,13,Oklahoma City,OK,Will Rogers World,Orlando,FL,Orlando International,OKC,Will Rogers World,USA,35.39308833,-97.60073389,MCO,Orlando International,USA,28.42888889,-81.31602778
13871,13204,12,Omaha,NE,Eppley Airfield,Orlando,FL,Orlando International,OMA,Eppley Airfield,USA,41.30251861,-95.89417306,MCO,Orlando International,USA,28.42888889,-81.31602778
13931,13204,402,Norfolk,VA,Norfolk International,Orlando,FL,Orlando International,ORF,Norfolk International,USA,36.89461111,-76.20122222,MCO,Orlando International,USA,28.42888889,-81.31602778
14100,13204,2837,Philadelphia,PA,Philadelphia International,Orlando,FL,Orlando International,PHL,Philadelphia Intl,USA,39.87195278,-75.24114083,MCO,Orlando International,USA,28.42888889,-81.31602778
14107,13204,684,Phoenix,AZ,Phoenix Sky Harbor International,Orlando,FL,Orlando International,PHX,Phoenix Sky Harbor International,USA,33.43416667,-112.0080556,MCO,Orlando International,USA,28.42888889,-81.31602778
14122,13204,944,Pittsburgh,PA,Pittsburgh International,Orlando,FL,Orlando International,PIT,Pittsburgh International,USA,40.49146583,-80.23287083,MCO,Orlando International,USA,28.42888889,-81.31602778
14307,13204,1252,Providence,RI,Theodore Francis Green State,Orlando,FL,Orlando International,PVD,Theodore F Green State,USA,41.72399917,-71.42822111,MCO,Orlando International,USA,28.42888889,-81.31602778
14524,13204,425,Richmond,VA,Richmond International,Orlando,FL,Orlando International,RIC,Richmond International,USA,37.50516667,-77.31966667,MCO,Orlando International,USA,28.42888889,-81.31602778
14679,13204,151,San Diego,CA,San Diego International,Orlando,FL,Orlando International,SAN,San Diego International-Lindbergh ,USA,32.73355611,-117.1896567,MCO,Orlando International,USA,28.42888889,-81.31602778
14683,13204,295,San Antonio,TX,San Antonio International,Orlando,FL,Orlando International,SAT,San Antonio International,USA,29.53369444,-98.46977778,MCO,Orlando International,USA,28.42888889,-81.31602778
14730,13204,259,Louisville,KY,Louisville International-Standiford Field,Orlando,FL,Orlando International,SDF,Louisville International-Standiford ,USA,38.17438889,-85.736,MCO,Orlando International,USA,28.42888889,-81.31602778
14747,13204,273,Seattle,WA,Seattle/Tacoma International,Orlando,FL,Orlando International,SEA,Seattle-Tacoma Intl,USA,47.44898194,-122.3093131,MCO,Orlando International,USA,28.42888889,-81.31602778
14771,13204,443,San Francisco,CA,San Francisco International,Orlando,FL,Orlando International,SFO,San Francisco International,USA,37.61900194,-122.3748433,MCO,Orlando International,USA,28.42888889,-81.31602778
14869,13204,408,Salt Lake City,UT,Salt Lake City International,Orlando,FL,Orlando International,SLC,Salt Lake City Intl,USA,40.78838778,-111.9777731,MCO,Orlando International,USA,28.42888889,-81.31602778
10140,13232,422,Albuquerque,NM,Albuquerque International Sunport,Chicago,IL,Chicago Midway International,ABQ,Albuquerque International,USA,35.04022222,-106.6091944,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10140,13232,422,Albuquerque,NM,Albuquerque International Sunport,Chicago,IL,Chicago Midway International,ABQ,Albuquerque International,USA,35.04022222,-106.6091944,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10140,13930,504,Albuquerque,NM,Albuquerque International Sunport,Chicago,IL,Chicago O'Hare International,ABQ,Albuquerque International,USA,35.04022222,-106.6091944,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10140,13930,504,Albuquerque,NM,Albuquerque International Sunport,Chicago,IL,Chicago O'Hare International,ABQ,Albuquerque International,USA,35.04022222,-106.6091944,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10299,13930,466,Anchorage,AK,Ted Stevens Anchorage International,Chicago,IL,Chicago O'Hare International,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10299,13930,466,Anchorage,AK,Ted Stevens Anchorage International,Chicago,IL,Chicago O'Hare International,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10397,13232,3186,Atlanta,GA,Hartsfield-Jackson Atlanta International,Chicago,IL,Chicago Midway International,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10397,13232,3186,Atlanta,GA,Hartsfield-Jackson Atlanta International,Chicago,IL,Chicago Midway International,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10397,13930,4536,Atlanta,GA,Hartsfield-Jackson Atlanta International,Chicago,IL,Chicago O'Hare International,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10397,13930,4536,Atlanta,GA,Hartsfield-Jackson Atlanta International,Chicago,IL,Chicago O'Hare International,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10423,13232,587,Austin,TX,Austin - Bergstrom International,Chicago,IL,Chicago Midway International,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10423,13232,587,Austin,TX,Austin - Bergstrom International,Chicago,IL,Chicago Midway International,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10423,13930,921,Austin,TX,Austin - Bergstrom International,Chicago,IL,Chicago O'Hare International,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10423,13930,921,Austin,TX,Austin - Bergstrom International,Chicago,IL,Chicago O'Hare International,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10693,13232,1472,Nashville,TN,Nashville International,Chicago,IL,Chicago Midway International,BNA,Nashville International,USA,36.12447667,-86.67818222,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10693,13232,1472,Nashville,TN,Nashville International,Chicago,IL,Chicago Midway International,BNA,Nashville International,USA,36.12447667,-86.67818222,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10693,13930,2917,Nashville,TN,Nashville International,Chicago,IL,Chicago O'Hare International,BNA,Nashville International,USA,36.12447667,-86.67818222,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10693,13930,2917,Nashville,TN,Nashville International,Chicago,IL,Chicago O'Hare International,BNA,Nashville International,USA,36.12447667,-86.67818222,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10721,13232,1015,Boston,MA,Logan International,Chicago,IL,Chicago Midway International,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10721,13232,1015,Boston,MA,Logan International,Chicago,IL,Chicago Midway International,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10721,13930,4290,Boston,MA,Logan International,Chicago,IL,Chicago O'Hare International,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10721,13930,4290,Boston,MA,Logan International,Chicago,IL,Chicago O'Hare International,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10792,13232,765,Buffalo,NY,Buffalo Niagara International,Chicago,IL,Chicago Midway International,BUF,Buffalo Niagara Intl,USA,42.94052472,-78.73216667,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10792,13232,765,Buffalo,NY,Buffalo Niagara International,Chicago,IL,Chicago Midway International,BUF,Buffalo Niagara Intl,USA,42.94052472,-78.73216667,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10792,13930,2291,Buffalo,NY,Buffalo Niagara International,Chicago,IL,Chicago O'Hare International,BUF,Buffalo Niagara Intl,USA,42.94052472,-78.73216667,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10792,13930,2291,Buffalo,NY,Buffalo Niagara International,Chicago,IL,Chicago O'Hare International,BUF,Buffalo Niagara Intl,USA,42.94052472,-78.73216667,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10821,13232,1412,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Chicago,IL,Chicago Midway International,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10821,13232,1412,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Chicago,IL,Chicago Midway International,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
10821,13930,1821,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Chicago,IL,Chicago O'Hare International,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,MDW,Chicago Midway,USA,41.7859825,-87.75242444
10821,13930,1821,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Chicago,IL,Chicago O'Hare International,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
11042,13232,1318,Cleveland,OH,Cleveland-Hopkins International,Chicago,IL,Chicago Midway International,CLE,Cleveland-Hopkins Intl,USA,41.41089417,-81.84939667,MDW,Chicago Midway,USA,41.7859825,-87.75242444
11042,13232,1318,Cleveland,OH,Cleveland-Hopkins International,Chicago,IL,Chicago Midway International,CLE,Cleveland-Hopkins Intl,USA,41.41089417,-81.84939667,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
11042,13930,3328,Cleveland,OH,Cleveland-Hopkins International,Chicago,IL,Chicago O'Hare International,CLE,Cleveland-Hopkins Intl,USA,41.41089417,-81.84939667,MDW,Chicago Midway,USA,41.7859825,-87.75242444
11042,13930,3328,Cleveland,OH,Cleveland-Hopkins International,Chicago,IL,Chicago O'Hare International,CLE,Cleveland-Hopkins Intl,USA,41.41089417,-81.84939667,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417
11057,13232,389,Charlotte,NC,Charlotte Douglas International,Chicago,IL,Chicago Midway International,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,MDW,Chicago Midway,USA,41.7859825,-87.75242444
